Id,Main,title,Third,Brands,旗舰店,天猫超市,海外旗舰店
2936,粮油副食,方便速食,速食汤,阿一波,1,1,0
2937,粮油副食,方便速食,速食汤,逍遥老杨家,1,1,0
2938,粮油副食,方便速食,速食汤,MAGGI/美极,1,1,0
2939,粮油副食,方便速食,速食汤,海福盛,1,1,0
2940,粮油副食,方便速食,速食汤,NISSIN/日清,1,1,1
2941,粮油副食,方便速食,速食汤,金龙鱼,1,1,0
2942,粮油副食,方便速食,速食汤,金沙河,1,1,0
2943,粮油副食,方便速食,速食汤,骄子牧场,1,1,0
2944,粮油副食,方便速食,速食汤,统一,1,1,1
2945,粮油副食,方便速食,速食汤,AJISEN RAMEN/味千拉面,1,1,0
2946,粮油副食,方便速食,速食汤,农心,1,1,0
2947,粮油副食,方便速食,速食汤,老刘头,1,1,0
2948,粮油副食,方便速食,速食汤,寿全斋,1,1,0
2949,粮油副食,方便速食,速食汤,顾大嫂,1,1,0
2950,粮油副食,方便速食,速食汤,出前一丁,1,1,0
2951,粮油副食,方便速食,速食汤,苏伯,1,1,0
2952,粮油副食,方便速食,速食汤,家乐,1,1,0
2953,粮油副食,方便速食,速食汤,京遥,1,1,0
2954,粮油副食,方便速食,速食汤,康师傅,1,1,0
2955,粮油副食,方便速食,速食汤,新美香,0,1,0
2956,粮油副食,方便速食,速食汤,阿一波,1,1,0
2957,粮油副食,方便速食,速食汤,逍遥老杨家,1,1,0
2958,粮油副食,方便速食,速食汤,MAGGI/美极,1,1,0
2959,粮油副食,方便速食,速食汤,海福盛,1,1,0
2960,粮油副食,方便速食,速食汤,NISSIN/日清,1,1,1
2961,粮油副食,方便速食,速食汤,金龙鱼,1,1,0
2962,粮油副食,方便速食,速食汤,金沙河,1,1,0
2963,粮油副食,方便速食,速食汤,骄子牧场,1,1,0
2964,粮油副食,方便速食,速食汤,统一,1,1,1
2965,粮油副食,方便速食,速食汤,AJISEN RAMEN/味千拉面,1,1,0
2966,粮油副食,方便速食,速食汤,农心,1,1,0
2967,粮油副食,方便速食,速食汤,老刘头,1,1,0
2968,粮油副食,方便速食,速食汤,寿全斋,1,1,0
2969,粮油副食,方便速食,速食汤,顾大嫂,1,1,0
2970,粮油副食,方便速食,速食汤,出前一丁,1,1,0
2971,粮油副食,方便食品,挂面,金沙河,1,1,0
2972,粮油副食,方便食品,挂面,CKM/陈克明,1,1,0
2973,粮油副食,方便食品,挂面,金龙鱼,1,1,0
2974,粮油副食,方便食品,挂面,想念,1,1,1
2975,粮油副食,方便食品,挂面,SAU TAO/寿桃牌,1,1,0
2976,粮油副食,方便食品,挂面,白象,1,1,0
2977,粮油副食,方便食品,挂面,蔡林记,1,1,0
2978,粮油副食,方便食品,挂面,金锣,1,1,0
2979,粮油副食,方便食品,挂面,博大,1,0,0
2980,粮油副食,方便食品,挂面,巨香,0,1,0
2981,粮油副食,方便食品,挂面,福临门,1,1,0
2982,粮油副食,方便食品,挂面,富锦,1,1,0
2983,粮油副食,方便食品,挂面,淘乡甜,1,1,0
2984,粮油副食,方便食品,挂面,今麦郎,1,1,0
2985,粮油副食,方便食品,挂面,海地村（韩国）,0,1,0
2986,粮油副食,方便食品,挂面,新良,1,1,0
2987,粮油副食,方便食品,挂面,维拉,1,0,0
2988,粮油副食,方便食品,挂面,品品好,0,1,0
2989,粮油副食,方便食品,挂面,方广,1,1,0
2990,粮油副食,方便食品,挂面,水军,1,1,0
2991,粮油副食,方便食品,挂面,金沙河,1,1,0
2992,粮油副食,方便食品,挂面,CKM/陈克明,1,1,0
2993,粮油副食,方便食品,挂面,金龙鱼,1,1,0
2994,粮油副食,方便食品,挂面,想念,1,1,1
2995,粮油副食,方便食品,挂面,SAU TAO/寿桃牌,1,1,0
2996,粮油副食,方便食品,挂面,白象,1,1,0
2997,粮油副食,方便食品,挂面,蔡林记,1,1,0
2998,粮油副食,方便食品,挂面,金锣,1,1,0
2999,粮油副食,方便食品,挂面,博大,1,0,0
3000,粮油副食,方便食品,挂面,巨香,0,1,0
3001,粮油副食,方便食品,挂面,福临门,1,1,0
3002,粮油副食,方便食品,挂面,富锦,1,1,0
3003,粮油副食,方便食品,挂面,淘乡甜,1,1,0
3004,粮油副食,方便食品,挂面,今麦郎,1,1,0
3005,粮油副食,方便食品,挂面,海地村（韩国）,0,1,0
3006,粮油副食,方便食品,挂面,新良,1,1,0
3007,粮油副食,方便食品,挂面,维拉,1,0,0
3008,粮油副食,方便食品,挂面,品品好,0,1,0
3009,粮油副食,方便食品,挂面,方广,1,1,0
3010,粮油副食,方便食品,挂面,水军,1,1,0
3011,粮油副食,方便速食,挂面,金沙河,1,1,0
3012,粮油副食,方便速食,挂面,CKM/陈克明,1,1,0
3013,粮油副食,方便速食,挂面,金龙鱼,1,1,0
3014,粮油副食,方便速食,挂面,想念,1,1,1
3015,粮油副食,方便速食,挂面,SAU TAO/寿桃牌,1,1,0
3016,粮油副食,方便速食,挂面,白象,1,1,0
3017,粮油副食,方便速食,挂面,蔡林记,1,1,0
3018,粮油副食,方便速食,挂面,金锣,1,1,0
3019,粮油副食,方便速食,挂面,博大,1,0,0
3020,粮油副食,方便速食,挂面,巨香,0,1,0
3021,粮油副食,方便速食,挂面,福临门,1,1,0
3022,粮油副食,方便速食,挂面,富锦,1,1,0
3023,粮油副食,方便速食,挂面,淘乡甜,1,1,0
3024,粮油副食,方便速食,挂面,今麦郎,1,1,0
3025,粮油副食,方便速食,挂面,海地村（韩国）,0,1,0
3026,粮油副食,方便速食,挂面,新良,1,1,0
3027,粮油副食,方便速食,挂面,维拉,1,0,0
3028,粮油副食,方便速食,挂面,品品好,0,1,0
3029,粮油副食,方便速食,挂面,方广,1,1,0
3030,粮油副食,方便速食,挂面,水军,1,1,0
3031,粮油副食,方便速食,挂面,金沙河,1,1,0
3032,粮油副食,方便速食,挂面,CKM/陈克明,1,1,0
3033,粮油副食,方便速食,挂面,金龙鱼,1,1,0
3034,粮油副食,方便速食,挂面,想念,1,1,1
3035,粮油副食,方便速食,挂面,SAU TAO/寿桃牌,1,1,0
3036,粮油副食,方便速食,挂面,白象,1,1,0
3037,粮油副食,方便速食,挂面,蔡林记,1,1,0
3038,粮油副食,方便速食,挂面,金锣,1,1,0
3039,粮油副食,方便速食,挂面,博大,1,0,0
3040,粮油副食,方便速食,挂面,巨香,0,1,0
3041,粮油副食,方便速食,挂面,福临门,1,1,0
3042,粮油副食,方便速食,挂面,富锦,1,1,0
3043,粮油副食,方便速食,挂面,淘乡甜,1,1,0
3044,粮油副食,方便速食,挂面,今麦郎,1,1,0
3045,粮油副食,方便速食,挂面,海地村（韩国）,0,1,0
3046,粮油副食,方便速食,挂面,新良,1,1,0
3047,粮油副食,方便速食,挂面,维拉,1,0,0
3048,粮油副食,方便速食,挂面,品品好,0,1,0
3049,粮油副食,方便速食,挂面,方广,1,1,0
3050,粮油副食,方便速食,挂面,水军,1,1,0
3051,粮油副食,方便食品,米线,霸王花,1,1,1
3052,粮油副食,方便食品,米线,螺霸王,1,1,0
3053,粮油副食,方便食品,米线,稻花香,1,1,0
3054,粮油副食,方便食品,米线,五丰,1,1,0
3055,粮油副食,方便食品,米线,冠莲,1,1,0
3056,粮油副食,方便食品,米线,陈村,1,1,0
3057,粮油副食,方便食品,米线,富锦,1,1,0
3058,粮油副食,方便食品,米线,今麦郎,1,1,0
3059,粮油副食,方便食品,米线,富昌,1,1,0
3060,粮油副食,方便食品,米线,海底捞,1,0,0
3061,粮油副食,方便食品,米线,霸蛮,1,1,0
3062,粮油副食,方便食品,米线,柳全食品,1,1,0
3063,粮油副食,方便食品,米线,BE＆CHEERY/百草味,1,1,0
3064,粮油副食,方便食品,米线,食族人,1,1,0
3065,粮油副食,方便食品,米线,嘻螺会,1,1,0
3066,粮油副食,方便食品,米线,家乡人,1,1,0
3067,粮油副食,方便食品,米线,海福盛,1,1,0
3068,粮油副食,方便食品,米线,螺状元,1,1,0
3069,粮油副食,方便食品,米线,magic fairy/魔仙子,1,1,0
3070,粮油副食,方便食品,米线,盛耳,1,1,0
3071,粮油副食,方便食品,拉面,农心,1,1,0
3072,粮油副食,方便食品,拉面,统一,1,1,1
3073,粮油副食,方便食品,拉面,金沙河,1,1,0
3074,粮油副食,方便食品,拉面,AJISEN RAMEN/味千拉面,1,1,0
3075,粮油副食,方便食品,拉面,Marutai,1,1,0
3076,粮油副食,方便食品,拉面,三养（韩国）,1,1,0
3077,粮油副食,方便食品,拉面,KOKA/可口（新加坡）,0,0,0
3078,粮油副食,方便食品,拉面,伊田,0,1,0
3079,粮油副食,方便食品,拉面,SAU TAO/寿桃牌,1,1,0
3080,粮油副食,方便食品,拉面,大汉口,1,1,0
3081,粮油副食,方便食品,拉面,易果生鲜,1,0,0
3082,粮油副食,方便食品,拉面,Wanchai Ferry/湾仔码头,1,1,0
3083,粮油副食,方便食品,拉面,今麦郎,1,1,0
3084,粮油副食,方便食品,拉面,厨厨喵咪,1,1,0
3085,粮油副食,方便食品,拉面,NISSIN/日清,1,1,1
3086,粮油副食,方便食品,拉面,富锦,1,1,0
3087,粮油副食,方便食品,拉面,自嗨锅,1,1,0
3088,粮油副食,方便食品,拉面,CAROTE/卡罗特,1,1,0
3089,粮油副食,方便食品,拉面,想念,1,1,1
3090,粮油副食,方便食品,拉面,港锦记,0,1,0
3091,粮油副食,下饭菜,榨菜,乌江,1,1,0
3092,粮油副食,下饭菜,榨菜,吉香居,1,1,0
3093,粮油副食,下饭菜,榨菜,川南,1,1,0
3094,粮油副食,下饭菜,榨菜,玉蕾,0,1,0
3095,粮油副食,下饭菜,榨菜,博鸿小菜,0,1,0
3096,粮油副食,下饭菜,榨菜,TOMO/大茂,0,1,0
3097,粮油副食,下饭菜,榨菜,太极,1,0,0
3098,粮油副食,下饭菜,榨菜,饭扫光,1,1,0
3099,粮油副食,下饭菜,榨菜,恒顺,1,1,0
3100,粮油副食,下饭菜,榨菜,紫山,1,1,0
3101,粮油副食,下饭菜,榨菜,斜桥,1,1,0
3102,粮油副食,下饭菜,榨菜,卓让,1,1,0
3103,粮油副食,下饭菜,榨菜,备得福,1,1,0
3104,粮油副食,下饭菜,榨菜,惠通,1,1,0
3105,粮油副食,下饭菜,榨菜,冠曼,1,1,0
3106,粮油副食,下饭菜,榨菜,吉得利,1,1,0
3107,粮油副食,下饭菜,萝卜干,钱江,1,1,0
3108,粮油副食,下饭菜,萝卜干,玉蕾,0,1,0
3109,粮油副食,下饭菜,萝卜干,吉香居,1,1,0
3110,粮油副食,下饭菜,萝卜干,川南,1,1,0
3111,粮油副食,下饭菜,酱瓜,钱江,1,1,0
3112,粮油副食,下饭菜,橄榄菜,蓬盛,1,1,0
3113,粮油副食,下饭菜,橄榄菜,玉蕾,0,1,0
3114,粮油副食,下饭菜,橄榄菜,潮汕佬,0,1,0
3115,粮油副食,下饭菜,橄榄菜,简盛,0,1,0
3116,粮油副食,下饭菜,橄榄菜,饭扫光,1,1,0
3117,粮油副食,下饭菜,橄榄菜,公仔面,1,1,1
3118,粮油副食,下饭菜,橄榄菜,RONGS/融氏,1,1,0
3119,粮油副食,下饭菜,橄榄菜,清净园,1,1,1
3120,粮油副食,下饭菜,笋丝,饭扫光,1,1,0
3121,粮油副食,下饭菜,腐乳,咸亨,1,1,0
3122,粮油副食,下饭菜,腐乳,台湾江记,1,1,0
3123,粮油副食,下饭菜,腐乳,三和四美,0,1,0
3124,粮油副食,下饭菜,腐乳,兰亭,1,0,0
3125,粮油副食,下饭菜,腐乳,玛瑙泉,1,1,0
3126,粮油副食,下饭菜,腐乳,良家小品,1,1,0
3127,粮油副食,下饭菜,腐乳,万方,1,1,0
3128,粮油副食,下饭菜,金针菇,饭扫光,1,1,0
3129,粮油副食,下饭菜,金针菇,FC/富春江,0,1,0
3130,粮油副食,下饭菜,金针菇,宏香记,1,1,0
3131,粮油副食,下饭菜,金针菇,博鸿小菜,0,1,0
3132,粮油副食,下饭菜,金针菇,紫山,1,1,0
3133,粮油副食,下饭菜,金针菇,红太阳,1,1,0
3134,粮油副食,下饭菜,雪菜,博鸿小菜,0,1,0
3135,粮油副食,下饭菜,雪菜,FC/富春江,0,1,0
3136,粮油副食,下饭菜,雪菜,冠莲,1,1,0
3137,粮油副食,下饭菜,雪菜,老长兴,1,1,0
3138,粮油副食,健康杂粮,小米,辽宁省,1,0,0
3139,粮油副食,健康杂粮,小米,山西省,1,0,0
3140,粮油副食,健康杂粮,小米,内蒙古自治区,1,0,0
3141,粮油副食,健康杂粮,小米,黑龙江省,1,0,0
3142,粮油副食,健康杂粮,黑米,十月稻田,1,1,0
3143,粮油副食,健康杂粮,黑米,Gaia Farm/盖亚农场,1,1,0
3144,粮油副食,健康杂粮,黑米,燕之坊,1,1,0
3145,粮油副食,健康杂粮,黑米,SeeSang/鲜享,1,1,0
3146,粮油副食,健康杂粮,黑米,柴火大院,1,1,0
3147,粮油副食,健康杂粮,黑米,禾煜,0,1,0
3148,粮油副食,健康杂粮,黑米,盛耳,1,1,0
3149,粮油副食,健康杂粮,黑米,辉业,1,1,0
3150,粮油副食,健康杂粮,黑米,黑土优选,0,1,0
3151,粮油副食,健康杂粮,黑米,溢田,1,1,0
3152,粮油副食,健康杂粮,黑米,美农美季,0,1,0
3153,粮油副食,健康杂粮,黑米,福临门,1,1,0
3154,粮油副食,健康杂粮,黑米,GULFCOL/谷福康,0,1,0
3155,粮油副食,健康杂粮,黑米,方家铺子,1,1,0
3156,粮油副食,健康杂粮,黑米,谷怡斋,0,1,0
3157,粮油副食,健康杂粮,黑米,雪龙瑞斯,1,1,0
3158,粮油副食,健康杂粮,黑米,KOKO,1,1,0
3159,粮油副食,健康杂粮,黑米,硃碌科,1,1,0
3160,粮油副食,健康杂粮,黑米,施州,1,1,0
3161,粮油副食,健康杂粮,黑米,南北通道,0,1,0
3162,粮油副食,健康杂粮,薏仁米,十月稻田,1,1,0
3163,粮油副食,健康杂粮,薏仁米,SeeSang/鲜享,1,1,0
3164,粮油副食,健康杂粮,薏仁米,盛耳,1,1,0
3165,粮油副食,健康杂粮,薏仁米,Gaia Farm/盖亚农场,1,1,0
3166,粮油副食,健康杂粮,薏仁米,方家铺子,1,1,0
3167,粮油副食,健康杂粮,薏仁米,GULFCOL/谷福康,0,1,0
3168,粮油副食,健康杂粮,薏仁米,柴火大院,1,1,0
3169,粮油副食,健康杂粮,薏仁米,禾煜,0,1,0
3170,粮油副食,健康杂粮,薏仁米,美农美季,0,1,0
3171,粮油副食,健康杂粮,薏仁米,辉业,1,1,0
3172,粮油副食,健康杂粮,薏仁米,黑土优选,0,1,0
3173,粮油副食,健康杂粮,薏仁米,金唐,1,1,0
3174,粮油副食,健康杂粮,薏仁米,雪龙瑞斯,1,1,0
3175,粮油副食,健康杂粮,薏仁米,素养生活,1,1,0
3176,粮油副食,健康杂粮,薏仁米,施州,1,1,0
3177,粮油副食,健康杂粮,薏仁米,富昌,1,1,0
3178,粮油副食,健康杂粮,薏仁米,黄大壮,1,1,0
3179,粮油副食,健康杂粮,薏仁米,塞翁福,1,1,0
3180,粮油副食,健康杂粮,薏仁米,南北通道,0,1,0
3181,粮油副食,健康杂粮,糙米,Gaia Farm/盖亚农场,1,1,0
3182,粮油副食,健康杂粮,糙米,十月稻田,1,1,0
3183,粮油副食,健康杂粮,糙米,柴火大院,1,1,0
3184,粮油副食,健康杂粮,糙米,GULFCOL/谷福康,0,1,0
3185,粮油副食,健康杂粮,糙米,禾煜,0,1,0
3186,粮油副食,健康杂粮,糙米,燕之坊,1,1,0
3187,粮油副食,健康杂粮,糙米,黑土优选,0,1,0
3188,粮油副食,健康杂粮,糙米,美农美季,0,1,0
3189,粮油副食,健康杂粮,糙米,辉业,1,1,0
3190,粮油副食,健康杂粮,糙米,SeeSang/鲜享,1,1,0
3191,粮油副食,健康杂粮,糙米,雪龙瑞斯,1,1,0
3192,粮油副食,健康杂粮,糙米,施州,1,1,0
3193,粮油副食,健康杂粮,糙米,金龙鱼,1,1,0
3194,粮油副食,健康杂粮,糙米,KOKO,1,1,0
3195,粮油副食,健康杂粮,糙米,PEITIEN/北田,1,1,0
3196,粮油副食,健康杂粮,糙米,LZNC/绿植,0,1,0
3197,粮油副食,健康杂粮,糙米,Lee's mum/乐食麦,0,0,0
3198,粮油副食,健康杂粮,糙米,盛耳,1,1,0
3199,粮油副食,健康杂粮,糙米,甸禾,1,1,0
3200,粮油副食,健康杂粮,糙米,硃碌科,1,1,0
3201,粮油副食,健康杂粮,糯米,十月稻田,1,1,0
3202,粮油副食,健康杂粮,糯米,谷怡斋,0,1,0
3203,粮油副食,健康杂粮,糯米,柴火大院,1,1,0
3204,粮油副食,健康杂粮,糯米,Gaia Farm/盖亚农场,1,1,0
3205,粮油副食,健康杂粮,糯米,禾煜,0,1,0
3206,粮油副食,健康杂粮,糯米,KOKO,1,1,0
3207,粮油副食,健康杂粮,糯米,SeeSang/鲜享,1,1,0
3208,粮油副食,健康杂粮,糯米,水妈妈（泰国）,0,1,0
3209,粮油副食,健康杂粮,糯米,方家铺子,1,1,0
3210,粮油副食,健康杂粮,糯米,北大荒绿野,0,1,0
3211,粮油副食,健康杂粮,糯米,新良,1,1,0
3212,粮油副食,健康杂粮,糯米,黑土优选,0,1,0
3213,粮油副食,健康杂粮,糯米,燕之坊,1,1,0
3214,粮油副食,健康杂粮,糯米,溢田,1,1,0
3215,粮油副食,健康杂粮,糯米,王家粮仓,1,1,0
3216,粮油副食,健康杂粮,糯米,ANGEL/安琪,1,1,0
3217,粮油副食,健康杂粮,糯米,湄南河（泰国）,1,1,0
3218,粮油副食,健康杂粮,糯米,SUGARMAN/舒可曼,1,1,0
3219,粮油副食,健康杂粮,糯米,粮管家,1,1,0
3220,粮油副食,健康杂粮,糯米,淘乡甜,1,1,0
3221,粮油副食,健康杂粮,杂粮,十月稻田,1,1,0
3222,粮油副食,健康杂粮,杂粮,燕之坊,1,1,0
3223,粮油副食,健康杂粮,杂粮,Gaia Farm/盖亚农场,1,1,0
3224,粮油副食,健康杂粮,杂粮,SeeSang/鲜享,1,1,0
3225,粮油副食,健康杂粮,杂粮,盛耳,1,1,0
3226,粮油副食,健康杂粮,杂粮,禾煜,0,1,0
3227,粮油副食,健康杂粮,杂粮,美农美季,0,1,0
3228,粮油副食,健康杂粮,杂粮,柴火大院,1,1,0
3229,粮油副食,健康杂粮,杂粮,辉业,1,1,0
3230,粮油副食,健康杂粮,杂粮,天地粮人,1,1,0
3231,粮油副食,健康杂粮,杂粮,黑土优选,0,1,0
3232,粮油副食,健康杂粮,杂粮,姚朵朵,1,1,0
3233,粮油副食,健康杂粮,杂粮,塞翁福,1,1,0
3234,粮油副食,健康杂粮,杂粮,金龙鱼,1,1,0
3235,粮油副食,健康杂粮,杂粮,GULFCOL/谷福康,0,1,0
3236,粮油副食,健康杂粮,杂粮,KOKO,1,1,0
3237,粮油副食,健康杂粮,杂粮,北大荒绿野,0,1,0
3238,粮油副食,健康杂粮,杂粮,Lee's mum/乐食麦,0,0,0
3239,粮油副食,健康杂粮,杂粮,福临门,1,1,0
3240,粮油副食,健康杂粮,杂粮,雪龙瑞斯,1,1,0
3241,粮油副食,健康杂粮,绿豆,十月稻田,1,1,0
3242,粮油副食,健康杂粮,绿豆,Gaia Farm/盖亚农场,1,1,0
3243,粮油副食,健康杂粮,绿豆,富昌,1,1,0
3244,粮油副食,健康杂粮,绿豆,辉业,1,1,0
3245,粮油副食,健康杂粮,绿豆,雪龙瑞斯,1,1,0
3246,粮油副食,健康杂粮,绿豆,方家铺子,1,1,0
3247,粮油副食,健康杂粮,绿豆,盛耳,1,1,0
3248,粮油副食,健康杂粮,绿豆,GULFCOL/谷福康,0,1,0
3249,粮油副食,健康杂粮,绿豆,禾煜,0,1,0
3250,粮油副食,健康杂粮,绿豆,SeeSang/鲜享,1,1,0
3251,粮油副食,健康杂粮,绿豆,五芳斋,1,1,0
3252,粮油副食,健康杂粮,绿豆,九鲤湖,1,1,0
3253,粮油副食,健康杂粮,绿豆,美农美季,0,1,0
3254,粮油副食,健康杂粮,绿豆,南北通道,0,1,0
3255,粮油副食,健康杂粮,绿豆,柴火大院,1,1,0
3256,粮油副食,健康杂粮,绿豆,双塔,1,1,0
3257,粮油副食,健康杂粮,绿豆,展艺,1,0,0
3258,粮油副食,健康杂粮,黑豆,十月稻田,1,1,0
3259,粮油副食,健康杂粮,黑豆,Gaia Farm/盖亚农场,1,1,0
3260,粮油副食,健康杂粮,黑豆,燕之坊,1,1,0
3261,粮油副食,健康杂粮,黑豆,SeeSang/鲜享,1,1,0
3262,粮油副食,健康杂粮,黑豆,富昌,1,1,0
3263,粮油副食,健康杂粮,黑豆,辉业,1,1,0
3264,粮油副食,健康杂粮,黑豆,盛耳,1,1,0
3265,粮油副食,健康杂粮,黑豆,禾煜,0,1,0
3266,粮油副食,健康杂粮,黑豆,南北通道,0,1,0
3267,粮油副食,健康杂粮,黑豆,雪龙瑞斯,1,1,0
3268,粮油副食,健康杂粮,黑豆,柴火大院,1,1,0
3269,粮油副食,健康杂粮,黑豆,LZNC/绿植,0,1,0
3270,粮油副食,健康杂粮,黑豆,美农美季,0,1,0
3271,粮油副食,健康杂粮,黑豆,施州,1,1,0
3272,粮油副食,健康杂粮,黑豆,GULFCOL/谷福康,0,1,0
3273,粮油副食,健康杂粮,黑豆,素养生活,1,1,0
3274,粮油副食,健康杂粮,黑豆,一品巷子,1,1,0
3275,粮油副食,健康杂粮,黑豆,珍尚米,1,1,0
3276,粮油副食,健康杂粮,黑豆,Lee's mum/乐食麦,0,0,0
3277,粮油副食,健康杂粮,黑豆,甸禾,1,1,0
3278,粮油副食,健康杂粮,黄豆,十月稻田,1,1,0
3279,粮油副食,健康杂粮,黄豆,Gaia Farm/盖亚农场,1,1,0
3280,粮油副食,健康杂粮,黄豆,辉业,1,1,0
3281,粮油副食,健康杂粮,黄豆,SeeSang/鲜享,1,1,0
3282,粮油副食,健康杂粮,黄豆,Lee's mum/乐食麦,0,0,0
3283,粮油副食,健康杂粮,黄豆,柴火大院,1,1,0
3284,粮油副食,健康杂粮,黄豆,燕之坊,1,1,0
3285,粮油副食,健康杂粮,黄豆,富昌,1,1,0
3286,粮油副食,健康杂粮,黄豆,禾煜,0,1,0
3287,粮油副食,健康杂粮,黄豆,方家铺子,1,1,0
3288,粮油副食,健康杂粮,黄豆,GULFCOL/谷福康,0,1,0
3289,粮油副食,健康杂粮,黄豆,LZNC/绿植,0,1,0
3290,粮油副食,健康杂粮,黄豆,溢田,1,1,0
3291,粮油副食,健康杂粮,黄豆,KERCHIN/科尔沁,1,1,0
3292,粮油副食,健康杂粮,黄豆,雪龙瑞斯,1,1,0
3293,粮油副食,健康杂粮,黄豆,施州,1,1,0
3294,粮油副食,健康杂粮,黄豆,美农美季,0,1,0
3295,粮油副食,健康杂粮,黄豆,南北通道,0,1,0
3296,粮油副食,健康杂粮,黄豆,盛耳,1,1,0
3297,粮油副食,健康杂粮,黄豆,HADAY/海天,1,1,0
3298,粮油副食,健康杂粮,玉米,Corn God/玉米神,0,0,0
3299,粮油副食,健康杂粮,玉米,天勤粒粒净,1,1,0
